Дата,Категорія,Сума
2039-09-03 00:00:00,Транспорт,37.18212941
2039-10-03 00:00:00,Побут,104.8264834
2039-11-03 00:00:00,Побут,117.5829563
2039-12-03 00:00:00,Побут,196.9813017
2039-01-04 00:00:00,Побут,189.9396343
2039-02-04 00:00:00,Одяг,80.53296114
2039-03-04 00:00:00,Їжа,133.2124676
2039-04-04 00:00:00,Одяг,52.90732369
2039-05-04 00:00:00,Одяг,122.5113089
2039-06-04 00:00:00,Їжа,113.4816191
2039-07-04 00:00:00,Транспорт,141.0359033
2039-08-04 00:00:00,Одяг,197.411384
2039-09-04 00:00:00,Розваги,116.037067
2039-10-04 00:00:00,Розваги,124.5985126
2039-11-04 00:00:00,Розваги,192.488006
2039-12-04 00:00:00,Одяг,63.30794443
2039-01-05 00:00:00,Розваги,23.95353533
2039-02-05 00:00:00,Розваги,148.2464355
2039-03-05 00:00:00,Їжа,93.6367993
2039-04-05 00:00:00,Транспорт,151.7645297
2039-05-05 00:00:00,Одяг,104.0892938
2039-06-05 00:00:00,Одяг,24.98865075
2039-07-05 00:00:00,Їжа,62.11914775
2039-08-05 00:00:00,Їжа,176.9418576
2039-09-05 00:00:00,Їжа,112.104342
2039-10-05 00:00:00,Їжа,20.89928259
2039-11-05 00:00:00,Транспорт,168.2867746
2039-12-05 00:00:00,Транспорт,12.60783816
2039-01-06 00:00:00,Транспорт,50.7468631
2039-02-06 00:00:00,Розваги,161.0420389
2039-03-06 00:00:00,Транспорт,162.1868813
2039-04-06 00:00:00,Їжа,118.2244607
2039-05-06 00:00:00,Одяг,113.9177294
2039-06-06 00:00:00,Побут,159.0681976
2039-07-06 00:00:00,Транспорт,115.9741584
2039-08-06 00:00:00,Одяг,97.74730187
2039-09-06 00:00:00,Їжа,183.2669933
2039-10-06 00:00:00,Розваги,176.9213969
2039-11-06 00:00:00,Транспорт,12.19277243
2039-12-06 00:00:00,Розваги,151.8028958
2039-01-07 00:00:00,Транспорт,64.50682569
2039-02-07 00:00:00,Побут,58.98328532
2039-03-07 00:00:00,Побут,121.6206866
2039-04-07 00:00:00,Розваги,20.76981437
2039-05-07 00:00:00,Побут,195.2267286
2039-06-07 00:00:00,Їжа,100.8179803
2039-07-07 00:00:00,Транспорт,21.36367112
2039-08-07 00:00:00,Розваги,87.99723808
2039-09-07 00:00:00,Транспорт,70.09040138
2039-10-07 00:00:00,Транспорт,80.23276726
2039-11-07 00:00:00,Їжа,80.77995425
2039-12-07 00:00:00,Їжа,24.1453705
2039-01-08 00:00:00,Одяг,19.54097665
2039-02-08 00:00:00,Їжа,24.18453477
2039-03-08 00:00:00,Їжа,49.35243228
2039-04-08 00:00:00,Їжа,154.2495415
2039-05-08 00:00:00,Одяг,110.6953099
2039-06-08 00:00:00,Їжа,154.6480821
2039-07-08 00:00:00,Транспорт,160.8727018
2039-08-08 00:00:00,Розваги,198.9387163
2039-09-08 00:00:00,Їжа,183.8736563
2039-10-08 00:00:00,Розваги,136.9356006
2039-11-08 00:00:00,Побут,27.95624462
2039-12-08 00:00:00,Транспорт,66.59437612
2039-01-09 00:00:00,Їжа,12.81992638
2039-02-09 00:00:00,Транспорт,40.78551467
2039-03-09 00:00:00,Транспорт,41.3747933
2039-04-09 00:00:00,Розваги,51.93722983
2039-05-09 00:00:00,Розваги,108.1408377
2039-06-09 00:00:00,Транспорт,28.7790736
2039-07-09 00:00:00,Одяг,82.39599825
2039-08-09 00:00:00,Транспорт,62.80644098
2039-09-09 00:00:00,Побут,94.87843413
2039-10-09 00:00:00,Побут,147.510293
2039-11-09 00:00:00,Побут,14.42120868
2039-12-09 00:00:00,Транспорт,123.0456574
2039-01-10 00:00:00,Транспорт,45.04780751
2039-02-10 00:00:00,Транспорт,195.7998113
2039-03-10 00:00:00,Їжа,86.54992082
2039-04-10 00:00:00,Побут,45.11869641
2039-05-10 00:00:00,Побут,54.47789993
2039-06-10 00:00:00,Побут,139.0425002
2039-07-10 00:00:00,Транспорт,198.9169724
2039-08-10 00:00:00,Побут,156.133505
2039-09-10 00:00:00,Одяг,137.1154486
2039-10-10 00:00:00,Одяг,188.7255641
2039-11-10 00:00:00,Розваги,141.1281356
2039-12-10 00:00:00,Побут,149.9935179
2039-01-11 00:00:00,Побут,148.109183
2039-02-11 00:00:00,Побут,46.65194322
2039-03-11 00:00:00,Одяг,177.0569874
2039-04-11 00:00:00,Їжа,176.4180893
2039-05-11 00:00:00,Одяг,180.6821049
2039-06-11 00:00:00,Їжа,94.56902586
2039-07-11 00:00:00,Одяг,157.9347775
2039-08-11 00:00:00,Побут,75.49355881
2039-09-11 00:00:00,Побут,168.6751365
2039-10-11 00:00:00,Розваги,135.4724079
2039-11-11 00:00:00,Розваги,128.4184164
2039-12-11 00:00:00,Побут,40.6446655
2039-01-12 00:00:00,Побут,18.47390102
2039-02-12 00:00:00,Одяг,46.30570896
2039-03-12 00:00:00,Транспорт,121.5602584
2039-04-12 00:00:00,Їжа,26.44232434
2039-05-12 00:00:00,Розваги,105.7974494
2039-06-12 00:00:00,Їжа,111.2354302
2039-07-12 00:00:00,Побут,123.3359108
2039-08-12 00:00:00,Розваги,190.7389591
2039-09-12 00:00:00,Побут,141.9703553
2039-10-12 00:00:00,Транспорт,36.15159118
2039-11-12 00:00:00,Їжа,95.82199505
2039-12-12 00:00:00,Транспорт,114.4777574
2040-01-01 00:00:00,Їжа,67.68677823
2040-02-01 00:00:00,Розваги,165.1843509
2040-03-01 00:00:00,Розваги,70.32732447
2040-04-01 00:00:00,Розваги,122.4661523
2040-05-01 00:00:00,Одяг,108.9989873
2040-06-01 00:00:00,Побут,153.2947864
2040-07-01 00:00:00,Транспорт,135.2682037
2040-08-01 00:00:00,Розваги,30.15739352
2040-09-01 00:00:00,Розваги,73.57448931
2040-10-01 00:00:00,Транспорт,53.58279105
2040-11-01 00:00:00,Транспорт,174.4194243
2040-12-01 00:00:00,Одяг,102.7326711
2040-01-02 00:00:00,Транспорт,172.7848967
2040-02-02 00:00:00,Розваги,58.45182907
2040-03-02 00:00:00,Одяг,127.9645662
2040-04-02 00:00:00,Побут,111.3530732
2040-05-02 00:00:00,Їжа,39.5498104
2040-06-02 00:00:00,Побут,126.0404294
2040-07-02 00:00:00,Розваги,130.4740885
2040-08-02 00:00:00,Побут,174.3947739
2040-09-02 00:00:00,Розваги,141.0003085
2040-10-02 00:00:00,Розваги,177.6321916
2040-11-02 00:00:00,Розваги,175.1545104
2040-12-02 00:00:00,Побут,136.223738
2040-01-03 00:00:00,Розваги,17.04508882
2040-02-03 00:00:00,Транспорт,54.56167573
2040-03-03 00:00:00,Їжа,109.7334535
2040-04-03 00:00:00,Побут,26.59268972
2040-05-03 00:00:00,Одяг,187.4899891
2040-06-03 00:00:00,Їжа,27.08475817
2040-07-03 00:00:00,Побут,191.7872574
2040-08-03 00:00:00,Розваги,163.1749069
2040-09-03 00:00:00,Розваги,37.49709528
2040-10-03 00:00:00,Одяг,15.4096896
2040-11-03 00:00:00,Одяг,154.1012166
2040-12-03 00:00:00,Транспорт,135.7399345
2040-01-04 00:00:00,Побут,43.65666173
2040-02-04 00:00:00,Транспорт,102.6351351
2040-03-04 00:00:00,Транспорт,150.1642276
2040-04-04 00:00:00,Одяг,66.80451875
2040-05-04 00:00:00,Розваги,47.94800056
2040-06-04 00:00:00,Побут,94.28725981
2040-07-04 00:00:00,Розваги,178.3061608
2040-08-04 00:00:00,Розваги,22.47625222
2040-09-04 00:00:00,Транспорт,57.18517404
2040-10-04 00:00:00,Розваги,85.48774389
2040-11-04 00:00:00,Побут,56.72331144
2040-12-04 00:00:00,Одяг,20.38233724
2040-01-05 00:00:00,Розваги,19.81679012
2040-02-05 00:00:00,Їжа,57.67532599
2040-03-05 00:00:00,Одяг,136.0016517
2040-04-05 00:00:00,Одяг,191.1546755
2040-05-05 00:00:00,Одяг,26.60163894
2040-06-05 00:00:00,Одяг,50.73595222
2040-07-05 00:00:00,Одяг,39.01512282
2040-08-05 00:00:00,Транспорт,142.691352
2040-09-05 00:00:00,Побут,77.30875759
2040-10-05 00:00:00,Одяг,196.0069759
2040-11-05 00:00:00,Побут,144.0969561
2040-12-05 00:00:00,Їжа,75.17320128
2040-01-06 00:00:00,Розваги,152.1085769
2040-02-06 00:00:00,Транспорт,74.61719982
2040-03-06 00:00:00,Побут,190.1402557
2040-04-06 00:00:00,Побут,122.5105129
2040-05-06 00:00:00,Побут,91.69138274
2040-06-06 00:00:00,Побут,53.28164517
2040-07-06 00:00:00,Побут,193.01522
2040-08-06 00:00:00,Побут,86.8239214
2040-09-06 00:00:00,Одяг,27.93845537
2040-10-06 00:00:00,Одяг,115.0850644
2040-11-06 00:00:00,Побут,57.20640653
2040-12-06 00:00:00,Транспорт,128.0423642
2040-01-07 00:00:00,Одяг,53.72816691
2040-02-07 00:00:00,Розваги,13.87052121
2040-03-07 00:00:00,Одяг,74.2438761
2040-04-07 00:00:00,Їжа,79.15407684
2040-05-07 00:00:00,Побут,92.47644823
2040-06-07 00:00:00,Розваги,169.0639626
2040-07-07 00:00:00,Одяг,83.38537216
2040-08-07 00:00:00,Одяг,106.8488993
2040-09-07 00:00:00,Транспорт,177.4833906
2040-10-07 00:00:00,Їжа,41.09545099
2040-11-07 00:00:00,Одяг,80.29562034
2040-12-07 00:00:00,Розваги,32.38317706
2040-01-08 00:00:00,Розваги,102.1792534
2040-02-08 00:00:00,Розваги,99.69210734
2040-03-08 00:00:00,Транспорт,122.5412809
2040-04-08 00:00:00,Транспорт,199.9135241
2040-05-08 00:00:00,Їжа,114.3260258
2040-06-08 00:00:00,Розваги,188.0427433
2040-07-08 00:00:00,Побут,146.1514903
2040-08-08 00:00:00,Побут,163.4076649
2040-09-08 00:00:00,Одяг,139.3933229
2040-10-08 00:00:00,Транспорт,195.3809569
2040-11-08 00:00:00,Транспорт,67.45824733
2040-12-08 00:00:00,Їжа,42.84932988
2040-01-09 00:00:00,Розваги,56.69407151
2040-02-09 00:00:00,Їжа,146.6899772
2040-03-09 00:00:00,Одяг,161.7920706
2040-04-09 00:00:00,Їжа,30.03653067
2040-05-09 00:00:00,Розваги,170.5422385
2040-06-09 00:00:00,Побут,25.90071836
2040-07-09 00:00:00,Побут,16.47964037
2040-08-09 00:00:00,Розваги,110.4346931
2040-09-09 00:00:00,Їжа,62.12034155
2040-10-09 00:00:00,Побут,35.60589962
2040-11-09 00:00:00,Транспорт,28.24634118
2040-12-09 00:00:00,Розваги,87.16820975
2040-01-10 00:00:00,Їжа,60.66415074
2040-02-10 00:00:00,Розваги,61.00457231
2040-03-10 00:00:00,Транспорт,121.4046638
2040-04-10 00:00:00,Транспорт,157.2117054
2040-05-10 00:00:00,Транспорт,93.59568675
2040-06-10 00:00:00,Побут,42.97096692
2040-07-10 00:00:00,Одяг,20.51522329
2040-08-10 00:00:00,Їжа,116.0161167
2040-09-10 00:00:00,Побут,92.61029953
2040-10-10 00:00:00,Одяг,167.1011946
2040-11-10 00:00:00,Їжа,30.87113967
2040-12-10 00:00:00,Транспорт,126.6878208
2040-01-11 00:00:00,Побут,52.81704834
2040-02-11 00:00:00,Розваги,182.116645
2040-03-11 00:00:00,Їжа,48.6131808
2040-04-11 00:00:00,Побут,88.06577591
2040-05-11 00:00:00,Одяг,178.3599194
2040-06-11 00:00:00,Розваги,30.90485141
2040-07-11 00:00:00,Їжа,130.0990771
2040-08-11 00:00:00,Розваги,25.39939282
2040-09-11 00:00:00,Їжа,18.70970822
2040-10-11 00:00:00,Одяг,101.7544606
2040-11-11 00:00:00,Побут,145.1094429
2040-12-11 00:00:00,Транспорт,96.88692531
2040-01-12 00:00:00,Їжа,15.58287224
2040-02-12 00:00:00,Одяг,19.84458871
2040-03-12 00:00:00,Побут,50.78569064
2040-04-12 00:00:00,Розваги,77.53857574
2040-05-12 00:00:00,Транспорт,191.357152
2040-06-12 00:00:00,Побут,30.40176979
2040-07-12 00:00:00,Одяг,73.95091726
2040-08-12 00:00:00,Одяг,81.38488886
2040-09-12 00:00:00,Побут,24.81068583
2040-10-12 00:00:00,Їжа,84.72821986
2040-11-12 00:00:00,Побут,48.432112
2040-12-12 00:00:00,Їжа,14.47329917
2041-01-01 00:00:00,Побут,185.3494281
2041-02-01 00:00:00,Транспорт,22.14763787
2041-03-01 00:00:00,Їжа,135.268363
2041-04-01 00:00:00,Побут,92.7501309
2041-05-01 00:00:00,Транспорт,117.6892404
2041-06-01 00:00:00,Розваги,110.6015751
2041-07-01 00:00:00,Їжа,131.1250726
2041-08-01 00:00:00,Одяг,142.3354865
2041-09-01 00:00:00,Побут,169.8850786
2041-10-01 00:00:00,Їжа,20.11596719
2041-11-01 00:00:00,Одяг,72.84983392
2041-12-01 00:00:00,Їжа,105.5865551
2041-01-02 00:00:00,Одяг,65.3507401
2041-02-02 00:00:00,Їжа,117.076284
2041-03-02 00:00:00,Побут,85.20318313
2041-04-02 00:00:00,Їжа,54.94340306
2041-05-02 00:00:00,Розваги,131.3855944
2041-06-02 00:00:00,Побут,76.47942685
2041-07-02 00:00:00,Побут,69.04783272
2041-08-02 00:00:00,Побут,82.72857932
2041-09-02 00:00:00,Побут,16.46964596
2041-10-02 00:00:00,Їжа,70.50852896
2041-11-02 00:00:00,Їжа,58.78955662
2041-12-02 00:00:00,Розваги,58.04487771
2041-01-03 00:00:00,Побут,48.0229547
2041-02-03 00:00:00,Розваги,146.3132613
2041-03-03 00:00:00,Їжа,199.5104856
2041-04-03 00:00:00,Розваги,36.10157811
2041-05-03 00:00:00,Їжа,196.0814454
2041-06-03 00:00:00,Розваги,176.8284673
2041-07-03 00:00:00,Транспорт,181.0964822
2041-08-03 00:00:00,Їжа,32.03699232
2041-09-03 00:00:00,Їжа,148.5923105
2041-10-03 00:00:00,Транспорт,137.8524531
2041-11-03 00:00:00,Їжа,45.61147232
2041-12-03 00:00:00,Розваги,188.0292169
2041-01-04 00:00:00,Розваги,37.14147048
2041-02-04 00:00:00,Розваги,103.2384488
2041-03-04 00:00:00,Одяг,181.3779282
2041-04-04 00:00:00,Транспорт,177.2178167
2041-05-04 00:00:00,Розваги,176.3061699
2041-06-04 00:00:00,Одяг,172.8956456
2041-07-04 00:00:00,Одяг,101.0160932
2041-08-04 00:00:00,Транспорт,102.8736557
2041-09-04 00:00:00,Транспорт,48.47723396
2041-10-04 00:00:00,Транспорт,177.7193684
2041-11-04 00:00:00,Розваги,60.7088085
2041-12-04 00:00:00,Побут,115.814696
2041-01-05 00:00:00,Одяг,102.708007
2041-02-05 00:00:00,Розваги,123.7326268
2041-03-05 00:00:00,Одяг,23.28371618
2041-04-05 00:00:00,Розваги,179.9704093
2041-05-05 00:00:00,Транспорт,94.31142117
2041-06-05 00:00:00,Транспорт,186.8472572
2041-07-05 00:00:00,Одяг,77.68503665
2041-08-05 00:00:00,Розваги,28.88548914
2041-09-05 00:00:00,Побут,144.3738699
2041-10-05 00:00:00,Їжа,76.8076245
2041-11-05 00:00:00,Розваги,106.5150326
2041-12-05 00:00:00,Їжа,106.2894348
2041-01-06 00:00:00,Транспорт,160.9396444
2041-02-06 00:00:00,Транспорт,31.46033961
2041-03-06 00:00:00,Побут,101.2464746
2041-04-06 00:00:00,Розваги,104.5020052
2041-05-06 00:00:00,Розваги,50.86853647
2041-06-06 00:00:00,Одяг,94.59911961
2041-07-06 00:00:00,Побут,133.1357539
2041-08-06 00:00:00,Розваги,102.6033686
2041-09-06 00:00:00,Одяг,192.3415104
2041-10-06 00:00:00,Побут,120.230228
2041-11-06 00:00:00,Розваги,190.1703836
2041-12-06 00:00:00,Одяг,95.1537853
2041-01-07 00:00:00,Розваги,21.00920185
2041-02-07 00:00:00,Одяг,60.90648778
2041-03-07 00:00:00,Їжа,147.5406541
2041-04-07 00:00:00,Побут,150.0603422
2041-05-07 00:00:00,Побут,85.16548718
2041-06-07 00:00:00,Одяг,35.16368708
2041-07-07 00:00:00,Їжа,40.33711141
2041-08-07 00:00:00,Їжа,32.98069849
2041-09-07 00:00:00,Одяг,84.07065287
2041-10-07 00:00:00,Їжа,88.14099043
2041-11-07 00:00:00,Транспорт,176.4903527
2041-12-07 00:00:00,Одяг,83.21508257
2041-01-08 00:00:00,Побут,178.8408714
2041-02-08 00:00:00,Одяг,178.9121089
2041-03-08 00:00:00,Розваги,134.504953
2041-04-08 00:00:00,Транспорт,37.6968779
2041-05-08 00:00:00,Транспорт,180.4340005
2041-06-08 00:00:00,Їжа,132.4214112
2041-07-08 00:00:00,Побут,175.3589127
2041-08-08 00:00:00,Транспорт,137.2281833
2041-09-08 00:00:00,Побут,132.6129985
2041-10-08 00:00:00,Транспорт,14.24477748
2041-11-08 00:00:00,Побут,135.2805953
2041-12-08 00:00:00,Їжа,19.78797821
2041-01-09 00:00:00,Транспорт,51.46813924
2041-02-09 00:00:00,Їжа,161.883929
2041-03-09 00:00:00,Побут,196.0150688
2041-04-09 00:00:00,Одяг,14.9094672
2041-05-09 00:00:00,Їжа,39.28600924
2041-06-09 00:00:00,Розваги,49.97373917
2041-07-09 00:00:00,Розваги,167.5249266
2041-08-09 00:00:00,Побут,140.1834777
2041-09-09 00:00:00,Одяг,142.6844843
2041-10-09 00:00:00,Одяг,164.3094212
2041-11-09 00:00:00,Транспорт,133.1464077
2041-12-09 00:00:00,Розваги,114.774738
2041-01-10 00:00:00,Розваги,135.74909
2041-02-10 00:00:00,Транспорт,11.6905249
2041-03-10 00:00:00,Одяг,182.7641922
2041-04-10 00:00:00,Розваги,193.8751534
2041-05-10 00:00:00,Транспорт,144.7860807
2041-06-10 00:00:00,Транспорт,67.56845005
2041-07-10 00:00:00,Побут,177.9183905
2041-08-10 00:00:00,Їжа,189.0586433
2041-09-10 00:00:00,Їжа,87.18209666
2041-10-10 00:00:00,Одяг,75.62891752
2041-11-10 00:00:00,Розваги,135.2016526
2041-12-10 00:00:00,Транспорт,148.0425653
2041-01-11 00:00:00,Побут,190.9334994
2041-02-11 00:00:00,Транспорт,12.9918423
2041-03-11 00:00:00,Одяг,167.4655004
2041-04-11 00:00:00,Побут,49.24521159
2041-05-11 00:00:00,Побут,161.3120973
2041-06-11 00:00:00,Побут,188.6825493
2041-07-11 00:00:00,Їжа,171.4319523
2041-08-11 00:00:00,Одяг,173.6290778
2041-09-11 00:00:00,Розваги,59.81050952
2041-10-11 00:00:00,Розваги,17.49673786
2041-11-11 00:00:00,Розваги,152.0734458
2041-12-11 00:00:00,Транспорт,52.13534247
2041-01-12 00:00:00,Їжа,155.6384649
2041-02-12 00:00:00,Побут,199.7916601
2041-03-12 00:00:00,Одяг,167.3291199
2041-04-12 00:00:00,Розваги,53.39448157
2041-05-12 00:00:00,Побут,194.5770438
2041-06-12 00:00:00,Їжа,37.1984264
2041-07-12 00:00:00,Транспорт,190.9552686
2041-08-12 00:00:00,Розваги,20.47190412
2041-09-12 00:00:00,Розваги,29.98142881
2041-10-12 00:00:00,Їжа,43.75315517
2041-11-12 00:00:00,Одяг,103.3507413
2041-12-12 00:00:00,Побут,185.8931555
2042-01-01 00:00:00,Транспорт,106.4646198
2042-02-01 00:00:00,Одяг,177.4722584
2042-03-01 00:00:00,Одяг,87.00954354
2042-04-01 00:00:00,Побут,133.2470034
2042-05-01 00:00:00,Побут,47.6148229
2042-06-01 00:00:00,Транспорт,153.3060068
2042-07-01 00:00:00,Їжа,75.29334677
2042-08-01 00:00:00,Розваги,104.8939614
2042-09-01 00:00:00,Розваги,47.49546382
2042-10-01 00:00:00,Транспорт,43.40539315
2042-11-01 00:00:00,Транспорт,129.9490989
2042-12-01 00:00:00,Розваги,106.978988
2042-01-02 00:00:00,Розваги,107.1109229
2042-02-02 00:00:00,Розваги,79.60370372
2042-03-02 00:00:00,Розваги,126.9138063
2042-04-02 00:00:00,Транспорт,167.5154496
2042-05-02 00:00:00,Їжа,195.96709
2042-06-02 00:00:00,Побут,18.05459687
2042-07-02 00:00:00,Транспорт,88.69718943
2042-08-02 00:00:00,Транспорт,109.5117281
2042-09-02 00:00:00,Одяг,46.93600975
2042-10-02 00:00:00,Їжа,131.3773245
2042-11-02 00:00:00,Побут,149.8228344
2042-12-02 00:00:00,Розваги,162.0388663
2042-01-03 00:00:00,Побут,30.60034274
2042-02-03 00:00:00,Побут,163.5277705
2042-03-03 00:00:00,Їжа,183.5187897
2042-04-03 00:00:00,Розваги,21.88144686
2042-05-03 00:00:00,Побут,101.5386167
2042-06-03 00:00:00,Транспорт,143.0726258
2042-07-03 00:00:00,Транспорт,143.6747382
2042-08-03 00:00:00,Їжа,148.0226048
2042-09-03 00:00:00,Їжа,110.8739245
2042-10-03 00:00:00,Побут,135.2453537
2042-11-03 00:00:00,Розваги,105.8620387
2042-12-03 00:00:00,Одяг,80.18730838
2042-01-04 00:00:00,Розваги,12.88968582
2042-02-04 00:00:00,Одяг,107.5423415
2042-03-04 00:00:00,Побут,91.63550692
2042-04-04 00:00:00,Транспорт,63.13472625
2042-05-04 00:00:00,Побут,184.5409893
2042-06-04 00:00:00,Їжа,123.6057538
2042-07-04 00:00:00,Побут,128.7951463
2042-08-04 00:00:00,Розваги,152.6307033
2042-09-04 00:00:00,Їжа,173.5552083
2042-10-04 00:00:00,Їжа,41.80300468
2042-11-04 00:00:00,Розваги,115.0110209
2042-12-04 00:00:00,Транспорт,20.59871495
2042-01-05 00:00:00,Транспорт,183.5270747
2042-02-05 00:00:00,Розваги,64.38482113
2042-03-05 00:00:00,Транспорт,126.7891715
2042-04-05 00:00:00,Одяг,35.49527017
2042-05-05 00:00:00,Одяг,36.94954139
2042-06-05 00:00:00,Розваги,111.5914066
2042-07-05 00:00:00,Побут,46.81304774
2042-08-05 00:00:00,Транспорт,117.8703155
2042-09-05 00:00:00,Одяг,173.5073531
2042-10-05 00:00:00,Побут,145.8804473
2042-11-05 00:00:00,Їжа,193.3033061
2042-12-05 00:00:00,Одяг,178.464758
2042-01-06 00:00:00,Розваги,179.0994386
2042-02-06 00:00:00,Їжа,51.76884786
2042-03-06 00:00:00,Їжа,56.57934421
2042-04-06 00:00:00,Транспорт,189.9667299
2042-05-06 00:00:00,Побут,12.34089496
2042-06-06 00:00:00,Їжа,103.4499214
2042-07-06 00:00:00,Транспорт,45.6377399
2042-08-06 00:00:00,Одяг,147.3622381
2042-09-06 00:00:00,Побут,105.2580433
2042-10-06 00:00:00,Розваги,192.1475605
2042-11-06 00:00:00,Їжа,34.28584055
2042-12-06 00:00:00,Їжа,13.75709832
2042-01-07 00:00:00,Їжа,59.95786212
2042-02-07 00:00:00,Одяг,11.65410533
2042-03-07 00:00:00,Побут,166.0967286
2042-04-07 00:00:00,Їжа,89.26026564
2042-05-07 00:00:00,Побут,168.0851784
2042-06-07 00:00:00,Одяг,86.21187048
2042-07-07 00:00:00,Транспорт,49.05148796
2042-08-07 00:00:00,Транспорт,41.96704399
2042-09-07 00:00:00,Одяг,164.2510975
2042-10-07 00:00:00,Побут,165.1187807
2042-11-07 00:00:00,Одяг,37.35419868
2042-12-07 00:00:00,Їжа,103.7433023
2042-01-08 00:00:00,Одяг,121.2883538
2042-02-08 00:00:00,Побут,170.6228313
2042-03-08 00:00:00,Побут,115.7655543
2042-04-08 00:00:00,Їжа,106.1798786
2042-05-08 00:00:00,Побут,95.95475857
2042-06-08 00:00:00,Побут,151.611382
2042-07-08 00:00:00,Побут,155.4792685
2042-08-08 00:00:00,Транспорт,73.80621312
2042-09-08 00:00:00,Їжа,161.5619983
2042-10-08 00:00:00,Транспорт,22.89524469
2042-11-08 00:00:00,Одяг,169.7917645
2042-12-08 00:00:00,Транспорт,87.34548373
2042-01-09 00:00:00,Одяг,114.0291437
2042-02-09 00:00:00,Транспорт,47.08721898
2042-03-09 00:00:00,Розваги,182.8972639
2042-04-09 00:00:00,Побут,33.64073823
2042-05-09 00:00:00,Побут,78.41599444
2042-06-09 00:00:00,Одяг,102.2479283
2042-07-09 00:00:00,Їжа,197.3668184
2042-08-09 00:00:00,Транспорт,136.6691013
2042-09-09 00:00:00,Транспорт,131.3091486
2042-10-09 00:00:00,Транспорт,183.5809629
2042-11-09 00:00:00,Одяг,196.4465296
2042-12-09 00:00:00,Побут,187.8492387
2042-01-10 00:00:00,Їжа,194.1760833
2042-02-10 00:00:00,Розваги,189.303875
2042-03-10 00:00:00,Побут,116.8942107
2042-04-10 00:00:00,Розваги,19.67875026
2042-05-10 00:00:00,Транспорт,56.43637561
2042-06-10 00:00:00,Транспорт,130.7133856
2042-07-10 00:00:00,Одяг,61.7741214
2042-08-10 00:00:00,Їжа,118.9598972
2042-09-10 00:00:00,Розваги,26.84385857
2042-10-10 00:00:00,Розваги,12.03771383
2042-11-10 00:00:00,Їжа,54.27399717
2042-12-10 00:00:00,Побут,192.3903068
2042-01-11 00:00:00,Побут,182.1753369
2042-02-11 00:00:00,Транспорт,155.9275376
2042-03-11 00:00:00,Транспорт,41.02995752
2042-04-11 00:00:00,Транспорт,169.4429217
2042-05-11 00:00:00,Побут,92.93571298
2042-06-11 00:00:00,Одяг,31.69822026
2042-07-11 00:00:00,Транспорт,43.05022385
2042-08-11 00:00:00,Одяг,171.7938862
2042-09-11 00:00:00,Їжа,136.1498172
2042-10-11 00:00:00,Одяг,193.1525326
2042-11-11 00:00:00,Транспорт,153.1681986
2042-12-11 00:00:00,Одяг,112.0248458
2042-01-12 00:00:00,Побут,197.3945974
2042-02-12 00:00:00,Їжа,15.33801339
2042-03-12 00:00:00,Транспорт,172.7302687
2042-04-12 00:00:00,Розваги,136.6979655
2042-05-12 00:00:00,Їжа,49.52397851
2042-06-12 00:00:00,Побут,86.09167963
2042-07-12 00:00:00,Їжа,28.70525084
2042-08-12 00:00:00,Транспорт,46.27480069
2042-09-12 00:00:00,Транспорт,50.9583771
2042-10-12 00:00:00,Побут,32.44479222
2042-11-12 00:00:00,Транспорт,38.71368707
2042-12-12 00:00:00,Їжа,68.29052049
2043-01-01 00:00:00,Розваги,14.96996709
2043-02-01 00:00:00,Побут,103.9929613
2043-03-01 00:00:00,Розваги,178.6957109
2043-04-01 00:00:00,Побут,134.5250311
2043-05-01 00:00:00,Транспорт,25.80544655
2043-06-01 00:00:00,Одяг,85.1445911
2043-07-01 00:00:00,Побут,72.61844884
2043-08-01 00:00:00,Одяг,159.9596586
2043-09-01 00:00:00,Одяг,25.35345611
2043-10-01 00:00:00,Одяг,197.859033
2043-11-01 00:00:00,Одяг,44.58206627
2043-12-01 00:00:00,Одяг,27.40543234
2043-01-02 00:00:00,Одяг,49.31234113
2043-02-02 00:00:00,Одяг,63.19225531
2043-03-02 00:00:00,Одяг,120.2028362
2043-04-02 00:00:00,Їжа,86.04222522
2043-05-02 00:00:00,Одяг,159.9036526
2043-06-02 00:00:00,Транспорт,185.0249028
2043-07-02 00:00:00,Одяг,128.2433815
2043-08-02 00:00:00,Їжа,115.953255
2043-09-02 00:00:00,Їжа,180.3965519
2043-10-02 00:00:00,Їжа,171.5736397
2043-11-02 00:00:00,Одяг,194.3084582
2043-12-02 00:00:00,Побут,194.9487778
2043-01-03 00:00:00,Транспорт,27.09833482
2043-02-03 00:00:00,Їжа,31.79939735
2043-03-03 00:00:00,Транспорт,35.6569403
2043-04-03 00:00:00,Їжа,70.68864931
2043-05-03 00:00:00,Транспорт,55.49271173
2043-06-03 00:00:00,Одяг,144.6511483
2043-07-03 00:00:00,Транспорт,49.70983562
2043-08-03 00:00:00,Одяг,83.20321238
2043-09-03 00:00:00,Транспорт,169.4843574
2043-10-03 00:00:00,Побут,177.2186176
2043-11-03 00:00:00,Побут,51.56253541
2043-12-03 00:00:00,Одяг,71.59962469
2043-01-04 00:00:00,Побут,34.03145117
2043-02-04 00:00:00,Одяг,160.0635849
2043-03-04 00:00:00,Транспорт,13.66074376
2043-04-04 00:00:00,Одяг,53.19824712
